id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,popularity,popularity2,trending_speed,weights,district_name,nearest_airport,nearest_metro_station,nearest_train_station,nearest_beach
1916681480,2-комнатная квартира,"Гончарная улица, 15А","Санкт-Петербург, Россия",59.92809,30.36486,0,0.0,0,39,3635,APARTMENT,16,[],,36244,0,0.0,0.36213434,Санкт-Петербург - Центральный район,13929.0,450.0,255.0,3456.0
1916000690,1-комнатная квартира,"Реки Фонтанки набережная, 121","Санкт-Петербург, Россия",59.920696,30.311178,0,0.0,0,40,3279,APARTMENT,12,[],,36243,0,0.0,0.36213434,Санкт-Петербург - Центральный район,12745.0,614.0,1660.0,3013.0
1916001283,Апартамент,"Реки Фонтанки набережная, 121","Санкт-Петербург, Россия",59.920696,30.311178,0,0.0,0,40,3279,APARTMENT,13,[],,36242,0,0.0,0.36213434,Санкт-Петербург - Центральный район,12745.0,614.0,1660.0,3013.0
1915715251,Студия,"Транспортная улица, 78/3","Сочи, Россия",43.586086,39.759804,0,0.0,0,41,3193,APARTMENT,24,[],,36241,0,0.0,0.36213434,Сочи - Центральный район,21133.0,,2588.0,2700.0
1917121904,1-комнатная квартира,"Электролитный проезд, 5Б","Москва, Россия",55.67394,37.612892,0,0.0,0,43,8700,APARTMENT,16,[],,36240,0,0.0,0.36212805,Москва - Южный округ,21616.0,180.0,,
1917526343,1-комнатная квартира,"Гарибальди улица, 20/29к1","Москва, Россия",55.672203,37.54576,0,0.0,0,41,9967,APARTMENT,16,[],,36239,0,0.0,0.36212805,Москва - Южный округ,17675.0,596.0,,
1915712171,Студия,"Сельскохозяйственная улица, 17к1","Москва, Россия",55.837418,37.636364,0,0.0,0,39,9579,APARTMENT,18,[],,36238,0,0.0,0.36212805,Москва - Северный округ,19828.0,803.0,,
1915768171,1-комнатная квартира,"Песчаная улица, 6","Москва, Россия",55.80323,37.514393,0,0.0,0,39,8622,APARTMENT,3,[],,36237,0,0.0,0.36212805,Москва - Северный округ,19133.0,203.0,4708.0,3590.0
1916321589,Апартамент,"1-я Владимирская улица, 20А","Москва, Россия",55.753254,37.774857,0,0.0,0,39,9881,APARTMENT,20,[],,36236,0,0.0,0.36212805,Москва - Центральный округ,30820.0,782.0,,
1916511889,2-комнатная квартира,"Шкулева улица, 3","Москва, Россия",55.69347,37.736534,0,0.0,0,39,9923,APARTMENT,14,[],,36235,0,0.0,0.36212805,Москва - Южный округ,28968.0,513.0,,
1916188363,2-комнатная квартира,"Люблинская улица, 29","Москва, Россия",55.700024,37.734013,0,0.0,0,38,9334,APARTMENT,19,[],,36234,0,0.0,0.36212805,Москва - Центральный округ,29459.0,859.0,,
1916189275,Студия,"Сельскохозяйственная улица, 17к1","Москва, Россия",55.837418,37.636364,0,0.0,0,39,9579,APARTMENT,13,[],,36233,0,0.0,0.36212805,Москва - Северный округ,19828.0,803.0,3990.0,
1915772190,3-комнатная квартира,"Андропова проспект, 31к2","Москва, Россия",55.67523,37.666615,0,0.0,0,39,9091,APARTMENT,12,[],,36232,0,0.0,0.36212805,Москва - Южный округ,24833.0,304.0,,
1915998768,2-комнатная квартира,"Мичуринский проспект, 13к3","Москва, Россия",55.69737,37.51264,0,0.0,0,38,8970,APARTMENT,24,[],,36231,0,0.0,0.36212805,Москва - Южный округ,17355.0,1477.0,,
1915732083,1-комнатная квартира,"Тарутинская улица, 4к1","Москва, Россия",55.7329,37.472076,0,0.0,0,39,9379,APARTMENT,18,[],,36230,0,0.0,0.36212805,Неизвестный район,18317.0,341.0,,
1915716896,2-комнатная квартира,"Плеханова улица, 3к5","Москва, Россия",55.75807,37.759884,0,0.0,0,40,8964,APARTMENT,24,[],,36229,0,0.0,0.36212805,Москва - Центральный округ,31546.0,519.0,,
1915717187,2-комнатная квартира,"Космонавта Волкова улица, 15к2","Москва, Россия",55.816837,37.51423,0,0.0,0,43,9696,APARTMENT,20,[],,36228,0,0.0,0.36212805,Москва - Северный округ,17702.0,1052.0,,2303.0
1915763477,2-комнатная квартира,"Волжский бульвар, 5к1","Москва, Россия",55.717705,37.745014,0,0.0,0,41,8875,APARTMENT,12,[],,36227,0,0.0,0.36212805,Москва - Центральный округ,29897.0,1242.0,,
1916320829,2-комнатная квартира,"Зверинецкая улица, 33","Москва, Россия",55.78493,37.740524,0,0.0,0,39,8545,APARTMENT,12,[],,36226,0,0.0,0.36212805,Москва - Центральный округ,28551.0,670.0,2273.0,
1917027632,Апартамент,"Сельскохозяйственная улица, 17к1","Москва, Россия",55.837418,37.636364,0,0.0,0,38,9579,APARTMENT,18,[],,36225,2,0.0,0.36212805,Москва - Северный округ,19828.0,803.0,,
1915850677,1-комнатная квартира,"Железнодорожный проспект, 14к1","Санкт-Петербург, Россия",59.88286,30.431187,0,0.0,0,39,9848,APARTMENT,24,[],,36224,0,0.0,0.36212805,Санкт-Петербург - Московский район,10954.0,860.0,,
1915767475,1-комнатная квартира,"Варшавская улица, 23к1","Санкт-Петербург, Россия",59.870655,30.312544,0,0.0,0,42,8842,APARTMENT,24,[],,36222,0,0.0,0.36212805,Санкт-Петербург - Московский район,7183.0,714.0,4117.0,
1915731194,3-комнатная квартира,"Московский проспект, 171А","Санкт-Петербург, Россия",59.86232,30.31983,0,0.0,0,41,9769,APARTMENT,24,[],,36221,0,0.0,0.36212805,Санкт-Петербург - Московский район,6286.0,453.0,,
1916508738,Студия,"Будапештская улица, 2к1","Санкт-Петербург, Россия",59.874344,30.367535,0,0.0,0,40,8896,APARTMENT,24,[],,36219,0,0.0,0.36212805,Санкт-Петербург - Московский район,8280.0,795.0,,
1916351863,1-комнатная квартира,"Уездный проспект, 11","Санкт-Петербург, Россия",59.888836,30.411745,0,0.0,0,40,8644,APARTMENT,24,[],,36218,0,0.0,0.36212805,Санкт-Петербург - Московский район,10865.0,1097.0,,
1917120726,"2-комн. квартира, 43 кв.м. на 5 человек","Старошоссейная улица, 5к3","Сочи, Россия",43.65391,39.65045,0,0.0,0,40,9482,APARTMENT,14,[],,36217,0,0.0,0.36168268,Неизвестный район,32690.0,,200.0,486.0
1917440043,2-комнатная квартира,"Старошоссейная улица, 5к7","Сочи, Россия",43.654537,39.6492,0,0.0,0,41,9598,APARTMENT,20,[],,36216,0,0.0,0.36212805,Неизвестный район,32810.0,,142.0,594.0
1916487806,1-комнатная квартира,"Армавирская улица, 13","Сочи, Россия",43.653545,39.652203,0,0.0,0,39,9366,APARTMENT,9,[],,36215,0,0.0,0.36212805,Неизвестный район,32560.0,,338.0,406.0
1915663383,"1-комн. квартира, 40 кв.м. на 3 человека","Ленинградская улица, 7А","Сочи, Россия",43.655876,39.65877,0,0.0,0,43,9283,APARTMENT,24,[],,36214,0,0.0,0.36168268,Неизвестный район,32367.0,,903.0,800.0
1916493257,2-комнатная квартира,"Старошоссейная улица, 5к5","Сочи, Россия",43.65418,39.64983,0,0.0,0,43,9536,APARTMENT,24,[],,36213,0,0.0,0.36212805,Неизвестный район,32746.0,,161.0,535.0
1915850423,Студия,"Старошоссейная улица, 5к4","Сочи, Россия",43.653194,39.650307,0,0.0,0,41,9425,APARTMENT,15,[],,36212,0,0.0,0.36212805,Неизвестный район,32642.0,,191.0,420.0
1917347344,Студия,"Старошоссейная улица, 5к6","Сочи, Россия",43.653503,39.64966,0,0.0,0,42,9484,APARTMENT,18,[],,36211,0,0.0,0.36212805,Неизвестный район,32704.0,,134.0,477.0
1917120728,"1-комн. квартира, 43 кв.м. на 6 человек","Старошоссейная улица, 5к1","Сочи, Россия",43.653496,39.651115,0,0.0,0,40,9413,APARTMENT,13,[],,36210,0,0.0,0.36168268,Неизвестный район,32619.0,,251.0,422.0
1917120738,"1-комн. квартира, 32 кв.м. на 4 человека","Старошоссейная улица, 5к6","Сочи, Россия",43.653515,39.64965,0,0.0,0,40,9485,APARTMENT,6,[],,36209,0,0.0,0.36212805,Неизвестный район,32705.0,,133.0,479.0
1915759743,2-комнатная квартира,"Новокузнецкая улица, 13с1","Москва, Россия",55.737457,37.631996,0,0.0,0,48,1861,APARTMENT,15,[],,36206,0,0.0,0.36207512,Москва - Центральный округ,26025.0,550.0,2924.0,
1915781942,3-комнатная квартира,"Большая Зеленина улица, 29Б","Санкт-Петербург, Россия",59.964714,30.287365,0,0.0,0,46,2316,APARTMENT,9,[],,36205,0,0.0,0.36207512,Санкт-Петербург - Центральный район,17677.0,474.0,3942.0,2323.0
1915741395,Апартамент,"Курортный проспект, 75к1","Сочи, Россия",43.57108,39.735744,0,0.0,0,45,2012,APARTMENT,9,[],,36204,0,0.0,0.36207512,Сочи - Центральный район,21424.0,,2369.0,395.0
1915850540,Апартамент,"Голубые Дали проезд, 9","Геленджик, Россия",44.907974,37.32208,0,0.0,0,49,2002,APARTMENT,14,[],,36203,0,0.0,0.36207512,Неизвестный район,983.0,,4799.0,187.0
1915750977,3-комнатная квартира,"Дмитровский переулок, 4","Санкт-Петербург, Россия",59.930344,30.350637,0,0.0,0,43,2898,APARTMENT,24,[],,36202,0,0.0,0.36196527,Санкт-Петербург - Центральный район,14017.0,280.0,587.0,2709.0
1916084618,Апартамент,"Курортный проспект проспект, 76","Сочи, Россия",43.567074,39.74479,0,0.0,0,42,2830,APARTMENT,18,[],,36200,0,0.0,0.36196527,Сочи - Центральный район,20579.0,,3037.0,286.0
1915779668,Студия,"Стремянный переулок, 16-18с1","Москва, Россия",55.727978,37.6319,0,0.0,0,43,2827,APARTMENT,24,[],,36199,0,0.0,0.36187738,Москва - Центральный округ,25432.0,443.0,3819.0,
1915761372,Студия,"Стремянный переулок, 16-18с1","Москва, Россия",55.727978,37.6319,0,0.0,0,43,2827,APARTMENT,16,[],,36198,0,0.0,0.36187738,Москва - Центральный округ,25432.0,443.0,3819.0,
1916083265,2-комнатная квартира,"Жуковского улица, 35","Санкт-Петербург, Россия",59.935516,30.356567,0,0.0,0,39,2752,APARTMENT,6,[],,36197,0,0.0,0.36187738,Санкт-Петербург - Центральный район,14642.0,461.0,732.0,2591.0
1915726206,1-комнатная квартира,"Владимирский проспект, 8","Санкт-Петербург, Россия",59.93085,30.34819,0,0.0,0,39,2767,APARTMENT,18,[],,36196,0,0.0,0.36187738,Санкт-Петербург - Центральный район,14050.0,316.0,732.0,2576.0
1915786480,1-комнатная квартира,"Рубинштейна улица, 19/8","Санкт-Петербург, Россия",59.928524,30.34331,0,0.0,0,38,2818,APARTMENT,24,[],,36195,0,0.0,0.36187738,Санкт-Петербург - Центральный район,13754.0,165.0,988.0,2616.0
1916081132,1-комнатная квартира,"Жуковского улица, 35А","Санкт-Петербург, Россия",59.93561,30.356657,0,0.0,0,38,2750,APARTMENT,16,[],,36194,0,0.0,0.36187738,Санкт-Петербург - Центральный район,14653.0,472.0,740.0,2590.0
1916998124,2-комнатная квартира,"Рубинштейна улица, 22Б","Санкт-Петербург, Россия",59.92969,30.34574,0,0.0,0,39,2785,APARTMENT,16,[],,36193,0,0.0,0.36187738,Санкт-Петербург - Центральный район,13902.0,169.0,850.0,2589.0
