name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude,longitude,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
Грейс Круиз,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Бассейн', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Тапочки', 'SPA', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа']",Адлер м-н,"улица Ленина, 219/5",43.475117,39.897267,3,4.3,311,5,1
Алаас,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Английский']",Якутск,"улица Орджоникидзе, 34/2",62.030256,129.731002,3,4.6,281,5,1
Курортный,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'SPA', 'Сауна', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Пандус', 'Вызов персонала', 'Английский']",Ессентуки,"Интернациональная улица, 11",44.042931,42.86036,4,4.5,220,5,1
Оазис,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Фен', 'Тапочки', 'Банкетный зал', 'Конференц-зал']",д. Абрашино,"Оазис база отдыха, 1",54.227754,81.707084,3,4.5,146,5,1
Grey`s hotel,15:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Бассейн', 'Кафе, ресторан', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Открытый бассейн', 'Бассейн (можно с детьми)', 'Прачечная']",с. Дивноморское,"Южный переулок, 3а",44.496692,38.138872,3,4.8,116,5,1
Моё море,15:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа']",Сочи,"Островского, 47",43.589411,39.723876,1,4.7,71,5,1
Соломин,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа']",Красноярск,"улица Бограда, 106",56.006898,92.848433,5,4.7,64,5,1
Никитин,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Английский']",Нижний Новгород,"улица Стрелка, 13",56.334871,43.970928,4,4.8,312,5,1
Пятницкая,15:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Чайник', 'Мини-бар', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Хранение багажа', 'Английский']",Москва,"Пятницкая улица, 3/4 ст2",55.745692,37.627828,3,4.6,225,5,1
Беларусь,14:00:00,12:00:00,"['Wi-Fi', 'Бассейн', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'SPA', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Открытый бассейн', 'Бассейн (можно с детьми)', 'Круглосуточная стойка регистрации', 'Пандус']",пгт Красная Поляна,"Калиновая, 18 к2",43.686263,40.221598,3,3.5,133,5,1
Шамбала,16:00:00,14:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Пляж', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Пандус', 'Подъёмник', 'Вызов персонала', 'Широкий лифт']",Артем,"Бухта Муравьиная, 73 к5",43.294058,132.28272,4,4.8,123,5,1
Amato ,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Коливинг', 'Банкетный зал', 'Конференц-зал']",Москва,"Сыромятнический проезд, 4 ст2",55.753958,37.667911,4,4.7,81,5,1
Мегаполис,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Тренажёрный зал', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Звукоизоляция', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'SPA', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Бассейн (можно с детьми)', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Пандус', 'Широкий лифт']",Смоленск,"проспект Гагарина, 19Б",54.771196,32.047433,5,3.4,80,5,1
Премьер,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'SPA', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Бассейн (можно с детьми)', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Английский']",Ижевск,"улица Щорса, 107",56.86714,53.213955,3,4.4,74,5,1
La Maison Hotel,14:00:00,12:00:00,"['Wi-Fi', 'Можно с животными', 'Завтрак', 'Телевизор', 'Холодильник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа']",Москва,"улица Большая Дмитровка, 13",55.762194,37.613637,3,3.6,57,5,1
Rilas Hotel 4,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Чайник', 'Сейф', 'Звукоизоляция', 'Фен', 'Халат', 'Тапочки', 'SPA', 'Сауна', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал']",Махачкала,"проспект Петра I, 93",42.965617,47.543962,4,4.6,21,5,1
Дом художников Коровиных,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа']",Москва,"Товарищеский переулок, 24 ст4",55.743437,37.665613,4,5.0,5,5,1
Vertical We&I Лесная ,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Коливинг', 'Английский']",Санкт-Петербург,"Большой Сампсониевский проспект, 74 к2 ст1",59.982044,30.333642,3,4.3,1020,5,1
