id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,check_in,check_out,popularity,popularity2,trending_speed,pois_distances,weights,district_name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude_y,longitude_y,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
36568265,александр hotel,"Столярный переулок, 10-12","Санкт-Петербург, Россия",59.92755,30.31202,3,8.8,1794,25,2514,HOTEL,24,"1, 3, 4, 5, 10, 14, 18","metro, city",,,69031,408,0.31,"airport: 13507, metro_station: 371, metro_station: 448, metro_station: 474, metro_station: 1211, metro_station: 941, train_station: 3992, train_station: 2734, train_station: 2390, beach: 2250",2.1140015,Санкт-Петербург - Центральный район,,,,,,,,,,,,
47341104,отель клементин,Улица Ольховская 23 стр 3,"Москва, Россия",55.77477,37.66775,4,8.5,2148,47,4043,HOTEL,24,"0, 1, 4, 5, 6, 9, 10, 11, 12, 14, 17, 18, 21","lgbt_friendly, city",,,69030,476,0.68,"airport: 30307, airport: 42617, airport: 26443, metro_station: 1353, metro_station: 731, metro_station: 574, metro_station: 1769, metro_station: 753, train_station: 766, train_station: 620, train_station: 991, train_station: 793, train_station: 1882, airport: 37519",2.1124303,Москва - Центральный округ,,,,,,,,,,,,
1854488173,калейдоскоп на невском,"Невский Проспект, 61","Санкт-Петербург, Россия",59.93185,30.351873,3,9.3,950,42,2821,HOTEL,24,"4, 5, 6, 10, 11, 12, 18","stylish, modern, designer, lgbt_friendly",,,69029,129,1.77,"airport: 14194, metro_station: 1036, metro_station: 529, metro_station: 189, metro_station: 485, metro_station: 515, train_station: 2685, train_station: 580, train_station: 4033, beach: 2638",2.112131,Санкт-Петербург - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Английский']",Санкт-Петербург,"Невский проспект, 61",59.931963,30.352171,4.0,4.9,626.0,5.0,1.0
1907338159,нео классик академия,1 Karavannaya Ulitsa,"Санкт-Петербург, Россия",59.93708,30.34137,3,9.2,0,31,1994,HOTEL,24,"5, 10, 14, 18",,,,69028,20,0.0,"airport: 14682, metro_station: 549, metro_station: 1134, metro_station: 993, metro_station: 818, metro_station: 1025, train_station: 2246, train_station: 1392, train_station: 4087, beach: 1814",2.1114461,Санкт-Петербург - Центральный район,,,,,,,,,,,,
47953845,отель маросейка 2/15,Улица Маросейка 2/15,"Москва, Россия",55.75719,37.63196,3,9.0,1831,48,1073,HOTEL,24,"0, 4, 5, 6, 10, 12, 14, 18","metro, transport, city",,,69026,327,0.44,"airport: 27338, airport: 41642, airport: 26859, metro_station: 362, metro_station: 86, metro_station: 827, metro_station: 668, metro_station: 736, train_station: 2583, train_station: 2701, train_station: 2423, train_station: 2394, train_station: 1781, airport: 38223",2.1098535,Москва - Центральный округ,,,,,,,,,,,,
14328206,гостевой дом милотель м+,Улица Крымская 11,"Геленджик, Россия",44.88805,37.30425,3,8.9,466,16,1263,HOTEL,24,"1, 5, 6, 10, 14, 18",,,,69022,130,0.0,"airport: 1649, 71669: 66667, beach: 1819, beach: 1048, beach: 1174, airport: 41160, beach: 352, beach: 1174",2.0965853,Неизвестный район,,,,,,,,,,,,
1900752999,"отель ""vox hotel""","Лиговский проспект, 29А","Санкт-Петербург, Россия",59.93362,30.36201,3,8.9,404,27,3123,HOTEL,24,"0, 3, 4, 5, 6, 10, 11, 12, 14, 17, 18",modern,,,69021,367,0.0,"airport: 14494, metro_station: 1031, metro_station: 452, metro_station: 1207, metro_station: 247, metro_station: 1068, train_station: 2501, train_station: 482, train_station: 4586, beach: 2960",2.1071405,Санкт-Петербург - Центральный район,,,,,,,,,,,,
715455,гостиница сокол,Чапаевский переулок 12,"Москва, Россия",55.7982,37.51816,3,8.6,3698,27,8079,HOTEL,24,"0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 14, 18, 20","comfort, quiet",,,69020,619,0.82,"airport: 25904, airport: 48922, airport: 19739, metro_station: 789, metro_station: 2334, metro_station: 1635, metro_station: 947, metro_station: 2632, beach: 4829, train_station: 4388, train_station: 4632, beach: 4028, airport: 46675",2.1021802,Москва - Центральный округ,,,,,,,,,,,,
333474,"мини-отель ""пио"" на моховой","Моховая ул., д. 39","Санкт-Петербург, Россия",59.93963,30.34484,3,8.8,331,25,1953,HOTEL,24,"1, 4, 5, 10, 11, 12, 14, 18","friendly, city",,,69018,97,0.0,"airport: 14989, metro_station: 884, metro_station: 1078, metro_station: 1095, metro_station: 998, metro_station: 1257, train_station: 1913, train_station: 1457, train_station: 4430, beach: 1795",2.1043472,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1900302646,imperial sun,ул. Ленина 158 4 этаж,"Геленджик, Россия",44.8745,37.32697,3,9.5,0,33,1810,HOTEL,23,"6, 10, 12, 13",,,,69017,22,0.0,"airport: 2949, 71669: 64351, beach: 3103, beach: 3286, beach: 2765, airport: 38881, beach: 2411, beach: 2763",2.1042683,Неизвестный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф']",Анапа,"Ленина, 158",44.875955,37.325071,3.0,4.9,90.0,5.0,1.0
1900408218,отель багратион,"Синопская набережная, 66","Санкт-Петербург, Россия",59.9361,30.39382,4,9.1,0,34,4582,HOTEL,24,"0, 1, 3, 4, 5, 6, 10, 12, 14, 17, 18",,,,69016,210,0.0,"airport: 15224, metro_station: 1380, metro_station: 1288, metro_station: 1492, metro_station: 2100, metro_station: 1921, train_station: 3049, train_station: 1979, beach: 4457",2.060032,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1506150860,отель золотой век,Набережная реки Фонтанки дом 97,"Санкт-Петербург, Россия",59.92379,30.32213,4,8.7,623,32,2936,HOTEL,24,"0, 1, 3, 4, 5, 6, 10, 14, 18",view,,,69015,124,1.62,"airport: 13111, metro_station: 362, metro_station: 334, metro_station: 770, metro_station: 365, metro_station: 557, train_station: 4038, train_station: 2250, train_station: 2262, beach: 2704",1.896777,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1914164148,апарт-отель artstudio moskovsky,"Заозерная улица 3, корпус 3","Санкт-Петербург, Россия",59.9066,30.32266,3,9.5,0,23,4846,HOTEL,24,"0, 1, 3, 4, 5, 18",,,,69014,306,0.0,"airport: 11205, metro_station: 1289, metro_station: 289, metro_station: 1128, metro_station: 1114, metro_station: 1609, train_station: 3307, train_station: 1317, beach: 4608",2.101962,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1909575988,отель голд инн у мариинского театра,25А Ulitsa Soyuza Pechatnikov,"Санкт-Петербург, Россия",59.92275,30.28649,3,9.1,0,18,3473,HOTEL,24,"3, 5, 10, 14",,,,69012,28,0.0,"airport: 13029, metro_station: 1881, metro_station: 1818, metro_station: 1906, metro_station: 1909, metro_station: 1932, train_station: 4214, train_station: 1880, beach: 3128",2.0987809,Санкт-Петербург - Центральный район,,,,,,,,,,,,
333621,гостиница измайлово гамма дельта,"Измайловское шоссе 71, корп. 4 Г-Д","Москва, Россия",55.792065,37.74875,3,8.7,9094,31,9364,HOTEL,24,"0, 1, 3, 4, 5, 6, 8, 9, 10, 12, 14, 17, 18, 20","metro, transport, city, view",,,69011,4246,0.14,"airport: 35498, airport: 43030, airport: 28367, metro_station: 2096, metro_station: 2157, metro_station: 1239, metro_station: 2082, metro_station: 406, train_station: 1468, airport: 34969",2.098291,Москва - Центральный округ,,,,,,,,,,,,
1910673832,бутик-отель фея,ulitsa Vladimirskaya 42а,"Геленджик, Россия",44.89062,37.31866,3,9.1,0,27,124,HOTEL,24,"0, 1, 4, 5, 6, 10, 12, 14, 18",,,,69010,8,0.0,"airport: 1054, 71669: 65864, beach: 1220, beach: 1607, beach: 878, airport: 40292, beach: 1496, beach: 877",2.0973432,Неизвестный район,,,,,,,,,,,,
28566528,апарт-отель вертикаль,"Московский проспект 73, корпус 3, литера А","Санкт-Петербург, Россия",59.903477,30.318361,3,8.8,2802,34,5184,APARTHOTEL,24,"0, 1, 3, 4, 5, 9, 10, 12, 14, 17, 18, 20","metro, transport, city",,,69008,448,0.51,"airport: 10843, metro_station: 1124, metro_station: 1332, metro_station: 304, metro_station: 1451, metro_station: 1441, train_station: 3727, train_station: 1148, beach: 4940",2.0660617,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1900567930,отель паллада,"6-я Красноармейская улица, д.20, Санкт-Петербург","Санкт-Петербург, Россия",59.91221,30.31164,3,9.0,0,17,4219,HOTEL,24,"4, 5, 6, 10, 12, 14, 18",,,,69007,139,0.0,"airport: 11802, metro_station: 877, metro_station: 746, metro_station: 610, metro_station: 616, metro_station: 1380, train_station: 3343, train_station: 906, beach: 3956",2.14697,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1900764230,амиго академиа,ул. Казанская 8-10,"Санкт-Петербург, Россия",59.932735,30.322208,3,8.8,157,21,1948,HOTEL,24,"3, 4, 5, 6, 10, 14, 18","modern, sightseeing",,,69006,82,0.0,"airport: 14104, metro_station: 656, metro_station: 697, metro_station: 648, metro_station: 402, metro_station: 521, train_station: 3190, train_station: 2193, train_station: 3133, beach: 1724",2.0662835,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1898565269,апарт-отель port inn,"Большой проспект Васильевского острова, д.84 А, Санкт-Петербург","Санкт-Петербург, Россия",59.92976,30.25374,3,9.2,0,46,4178,HOTEL,24,"1, 4, 5, 6, 10, 12, 14, 18",,,,69005,109,0.0,"airport: 14085, metro_station: 3197, metro_station: 3398, metro_station: 1969, metro_station: 2335, metro_station: 3492, train_station: 3570, beach: 3819",2.001212,Санкт-Петербург - Центральный район,,,,,,,,,,,,
333438,отель «кристофф»,Загородный проспект 9,"Санкт-Петербург, Россия",59.92677,30.3437,3,8.7,1427,28,2997,HOTEL,24,"0, 1, 4, 5, 6, 10, 12, 14, 18","comfort, business, metro, transport, city",,,69004,199,1.23,"airport: 13564, metro_station: 260, metro_station: 822, metro_station: 671, metro_station: 210, metro_station: 925, train_station: 3312, train_station: 1003, train_station: 3316, beach: 2792",2.0835996,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1907338132,отель маргарита,Средняя Подъяческая улица 14,"Санкт-Петербург, Россия",59.92518,30.30402,3,9.1,0,32,2854,HOTEL,24,"0, 1, 4, 5, 6, 10, 12, 14, 18",,,,69003,336,0.0,"airport: 13245, metro_station: 806, metro_station: 895, metro_station: 937, metro_station: 1253, metro_station: 1273, train_station: 4477, train_station: 3206, train_station: 2034, beach: 2554",2.0495613,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1536112101,мини-отель liki loft,Улица Кирочная 11,"Санкт-Петербург, Россия",59.943764,30.35488,3,8.8,22,21,2245,HOTEL,24,"1, 4, 5, 6, 10, 11, 12, 14, 18","lgbt_friendly, city",,,69002,262,0.0,"airport: 15528, metro_station: 1606, metro_station: 1371, metro_station: 1319, metro_station: 293, metro_station: 1397, train_station: 1352, train_station: 1642, beach: 2138",2.0831084,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1915621987,отель руссо туристо на авиамоторной,"улица Авиамоторная, 51А, корп. 2, Москва","Москва, Россия",55.74566,37.72156,3,9.4,0,42,6572,HOTEL,8,"4, 6, 18",,,,69001,18,0.0,"airport: 31244, airport: 38477, airport: 31054, metro_station: 2568, metro_station: 2343, metro_station: 3159, metro_station: 712, metro_station: 2523, train_station: 4081, airport: 32882",2.0475738,Москва - Центральный округ,,,,,,,,,,,,
7712200,танаис,ул. Некрасова 58,"Санкт-Петербург, Россия",59.93846,30.36713,3,9.1,274,15,3099,HOTEL,24,"0, 1, 3, 4, 5, 10, 12, 14, 18","city, building",,,69000,110,0.0,"airport: 15081, metro_station: 1615, metro_station: 1027, metro_station: 774, metro_station: 854, metro_station: 1632, train_station: 2038, train_station: 1073, beach: 2967",2.0769982,Санкт-Петербург - Центральный район,,,,,,,,,,,,
8922158,"мини-отель ""моне""",Морская Набережная 17/2,"Санкт-Петербург, Россия",59.94269,30.20884,3,8.7,105,24,6081,HOTEL,24,"0, 1, 3, 4, 5, 6, 10, 12, 14, 18",,,,68999,94,0.0,"airport: 16172, metro_station: 4668, metro_station: 4284, metro_station: 3867, metro_station: 1572, beach: 4505",1.8614634,Санкт-Петербург - Центральный район,,,,,,,,,,,,
